D:\Marta\Mustang\Aorta March 2023\20230303_EXPL4_MaMu_SA_M770_Ao_KO_1.raw	D:\Marta\Mustang\Aorta March 2023\20230303_EXPL4_MaMu_SA_M770_Ao_KO_2.raw	D:\Marta\Mustang\Aorta March 2023\20230303_EXPL4_MaMu_SA_M770_Ao_KO_3.raw	D:\Marta\Mustang\Aorta March 2023\20230303_EXPL4_MaMu_SA_M770_Ao_KO_4.raw	D:\Marta\Mustang\Aorta March 2023\20230303_EXPL4_MaMu_SA_M770_Ao_WT_1.raw	D:\Marta\Mustang\Aorta March 2023\20230303_EXPL4_MaMu_SA_M770_Ao_WT_2.raw	D:\Marta\Mustang\Aorta March 2023\20230303_EXPL4_MaMu_SA_M770_Ao_WT_3.raw	D:\Marta\Mustang\Aorta March 2023\20230303_EXPL4_MaMu_SA_M770_Ao_WT_4.raw	Student's T-test Significant KO_WT	Student's T-test significant	-Log Student's T-test p-value KO_WT	Student's T-test q-value KO_WT	Student's T-test Difference KO_WT	Student's T-test Test statistic KO_WT	Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description
20.8260021209717	20.5131130218506	20.4212341308594	20.2480735778809	20.4497509002686	20.2896270751953	20.3304443359375	20.0983619689941			0.725913675147036	1	0.210059642791748	0.870130355350692	Q5I012;Q5I012-2;Q5I012-3;Q5I012-4	Q5I012;J3QNE8;Q5I012-2;Q5I012-3;Q5I012-4	S38AA_MOUSE	Slc38a10	Putative sodium-coupled neutral amino acid transporter 10
19.5364551544189	NaN	NaN	NaN	NaN	NaN	19.2641429901123	NaN			0	0.985638830897704	0.272312164306641	0	Q5IR70	Q5IR70	CAGE1_MOUSE	Cage1	Cancer-associated gene 1 protein homolog
21.0832901000977	21.0264530181885	21.113790512085	20.7999401092529	21.103006362915	21.2082920074463	20.8997554779053	21.1325302124023			0.356288194460113	1	-0.0800275802612305	-0.406532915510547	Q5IRJ6;Q5IRJ6-2	Q5IRJ6;F8WHL1;Q5IRJ6-2	ZNT9_MOUSE	Slc30a9	Zinc transporter 9
19.461841583252	19.4525470733643	19.7213497161865	19.4561882019043	19.1299495697021	NaN	19.7666320800781	19.202356338501			0.359223623519273	1	0.15666898091634	0.548408726908245	Q5KU39	Q5KU39	VPS41_MOUSE	Vps41	Vacuolar protein sorting-associated protein 41 homolog
19.1030426025391	19.4159812927246	19.6038208007813	19.252025604248	19.7233257293701	20.0805549621582	18.6202335357666	19.1854076385498			0.0617592207679768	1	-0.0586628913879395	-0.13431084010574	Q5M8N0	Q5M8N0;F7C0H6	CNRP1_MOUSE	Cnrip1	CB1 cannabinoid receptor-interacting protein 1
19.311243057251	19.0626258850098	19.591287612915	18.8169174194336	19.6675243377686	18.9697036743164	19.5620193481445	19.2493152618408			0.305563566971767	1	-0.166622161865234	-0.505980646140437	Q5M8N4;Q5M8N4-2	Q5M8N4;Q5M8N4-2	D39U1_MOUSE	Sdr39u1	Epimerase family protein SDR39U1
19.7556896209717	20.0856456756592	20.2470302581787	20.1778678894043	19.9035301208496	19.5491313934326	20.0969848632813	20.1732616424561			0.326711257383175	1	0.135831356048584	0.490852163470217	Q5NCF2	Q5NCF2;B1ASW5;B1ASW6	TPPC1_MOUSE	Trappc1	Trafficking protein particle complex subunit 1
16.924036026001	17.1299362182617	16.4491176605225	NaN	16.7506294250488	NaN	16.8332862854004	17.139461517334			0.114023802811683	1	-0.0734291076660156	-0.220034328098162	Q5NCJ0;Q5NCJ4	Q5NCJ0;Q5NCJ4	Q5NCJ0_MOUSE;Q5NCJ4_MOUSE	Rapgef6	Isoform of Q5NCJ1, Protein Rapgef6
17.7090969085693	18.2528038024902	18.6035461425781	NaN	NaN	18.5006313323975	18.3539218902588	NaN			0.27291664400904	1	-0.238794326782227	-0.542297998012207	Q5NCR9	Q5NCR9	NSRP1_MOUSE	Nsrp1	Nuclear speckle splicing regulatory protein 1
NaN	14.7726287841797	17.1764755249023	NaN	15.8512315750122	NaN	16.258056640625	16.2233009338379			0.0503123538240944	1	-0.136310895284016	-0.134761949917298	Q5ND34;Q5ND34-2;Q5ND34-3	Q5ND34;K4DI77;Q5ND34-2;Q5ND34-3	WDR81_MOUSE	Wdr81	WD repeat-containing protein 81
NaN	NaN	17.0245990753174	NaN	17.4884204864502	16.7498168945313	16.8926372528076	16.877534866333			0	0.98484060490179	0.0224967002868652	0	Q5PR68	Q5PR68;A2ABQ5;J3JS86;S4R1I4	CE112_MOUSE	Cep112	Centrosomal protein of 112 kDa
18.9797210693359	18.7195320129395	18.9274711608887	19.3009643554688	18.906421661377	17.5992088317871	18.8456249237061	19.173698425293			0.418589664376603	1	0.350683689117432	0.74402829800996	Q5PRF0	Q5PRF0	HTR5A_MOUSE	Heatr5a	HEAT repeat-containing protein 5A
18.1487503051758	17.6678676605225	17.870189666748	NaN	18.0135631561279	18.5608558654785	NaN	NaN			0.609825413645994	1	-0.391606966654461	-1.05268517455482	Q5RKN9	Q5RKN9	Q5RKN9_MOUSE	Capza1	Isoform of P47753, Capping protein (Actin filament) muscle Z-line, alpha 1
19.5339984893799	19.3663177490234	19.6187915802002	20.0141887664795	19.3500137329102	19.1805438995361	19.9582405090332	19.537748336792			0.23681221753132	1	0.126687526702881	0.400339539830162	Q5RKZ7	Q5RKZ7;G3UWH1;G3UYX9;Q5RKZ7-2	MOCS1_MOUSE	Mocs1	Molybdenum cofactor biosynthesis protein 1
16.1824359893799	17.3426990509033	16.9790782928467	NaN	17.6616325378418	NaN	17.0388660430908	17.4582862854004			0.64048695392952	1	-0.551523844401043	-1.12878540775576	Q5SF07;Q5SF07-2	Q5SF07;A6X8Z3;Q5SF07-2	IF2B2_MOUSE	Igf2bp2	Insulin-like growth factor 2 mRNA-binding protein 2
17.5519104003906	17.5253067016602	16.6182708740234	17.1064701080322	NaN	17.5333137512207	17.026782989502	17.1031131744385			0.0239413938461454	1	-0.0205804506937675	-0.0526316109379226	Q5SNZ0;Q5SNZ0-2;Q5SNZ0-3	Q5SNZ0;Q5SNZ0-2;Q5SNZ0-3	GRDN_MOUSE	Ccdc88a	Girdin
19.6940746307373	19.9743957519531	19.8576164245605	20.0887279510498	20.1619815826416	19.6868801116943	19.5117454528809	19.6966972351074			0.371998083944181	1	0.139377593994141	0.530484263418675	Q5SQY2	Q5SQY2	BOD1_MOUSE	Bod1	Biorientation of chromosomes in cell division protein 1
21.4075050354004	21.5094451904297	21.3360462188721	21.1460285186768	21.4817848205566	21.7439022064209	21.4755401611328	21.5710563659668			1.15822453590155	1	-0.218314647674561	-1.09740859894086	Q5SRX1;Q5SRX1-2	Q5SRX1;Q5SRX1-2;Q5SRX1-3;Q5SRX1-4;Q5SRX1-5	TM1L2_MOUSE	Tom1l2	TOM1-like protein 2
18.4504814147949	18.5766696929932	18.7451190948486	18.5883884429932	18.4844760894775	16.7985229492188	18.5432434082031	18.8400650024414			0.399134923718831	1	0.423587799072266	0.747688199200108	Q5SSH7	Q5SSH7;E9Q5W5	ZZEF1_MOUSE	Zzef1	Zinc finger ZZ-type and EF-hand domain-containing protein 1
19.4574756622314	19.6101207733154	20.0043048858643	20.4186325073242	18.2323741912842	NaN	19.8504276275635	19.9233665466309			0.449635666452812	1	0.537244002024334	0.856272629741514	Q5SSH8	Q5SSH8	NEUFC_MOUSE	Cyb5d2	Neuferricin
17.3038158416748	16.6030597686768	17.4913444519043	16.8698959350586	17.263204574585	16.4442539215088	17.2077388763428	17.43190574646			0.0225623439516421	1	-0.0197467803955078	-0.0495749779421557	Q5SSL4;Q5SSL4-2;Q5SSL4-4	Q5SSL4;E9PUE7;H3BKV6;Q5SSL4-2;Q5SSL4-4	ABR_MOUSE	Abr	Active breakpoint cluster region-related protein
19.1845455169678	19.1327934265137	19.3628807067871	19.4403648376465	19.3681926727295	17.9566535949707	19.4100704193115	19.333532333374			0.306338348983355	1	0.263033866882324	0.570303571383343	Q5SSW2	Q5SSW2	PSME4_MOUSE	Psme4	Proteasome activator complex subunit 4
23.4515628814697	23.2362174987793	22.9010963439941	23.2144546508789	23.3414077758789	23.0937824249268	22.9762916564941	23.278751373291			0.0717481601429949	1	0.0282745361328125	0.117309285980801	Q5SSZ5	Q5SSZ5	TENS3_MOUSE	Tns3	Tensin-3
19.203332901001	19.2262554168701	20.0589637756348	19.6917572021484	19.4778938293457	19.0557270050049	19.9308853149414	19.3350715637207			0.130365114312013	1	0.0951828956604004	0.254106758874234	Q5SUA5	Q5SUA5	MYO1G_MOUSE	Myo1g	Unconventional myosin-Ig
21.4329872131348	20.4408683776855	20.7370262145996	NaN	21.1278285980225	NaN	NaN	22.0148906707764			0.588416723438071	1	-0.701065699259441	-1.16188645048591	Q5SUC9	Q5SUC9;Q5SUD5	SCO1_MOUSE	Sco1	Protein SCO1 homolog, mitochondrial
18.061487197876	18.2638339996338	18.2587127685547	18.6737232208252	18.5370254516602	18.4421615600586	17.7348957061768	18.2303867340088			0.134011906208007	1	0.0783219337463379	0.244439229890271	Q5SUF2;Q5SUF2-2;Q5SUF2-3	Q5SUF2;Q5SUF2-2;Q5SUF2-3	LC7L3_MOUSE	Luc7l3	Luc7-like protein 3
18.1981468200684	18.0833396911621	18.1457481384277	17.6131267547607	18.4817447662354	17.7410125732422	18.3167190551758	18.3347835540771			0.440682062476203	1	-0.208474636077881	-0.669096431856886	Q5SUH6	Q5SUH6;Q5SUH7	Q5SUH6_MOUSE	Clint1	Isoform of Q99KN9, Clathrin interactor 1
20.2294998168945	20.3788623809814	20.4633769989014	20.3798561096191	20.5343475341797	20.0650272369385	20.5031585693359	20.5348320007324			0.141002672305012	1	-0.0464425086975098	-0.206514645900545	Q5SUQ9;Q5SUQ9-2;Q5SUQ9-3	Q5SUQ9;E0CXE7;Q5SUQ9-2;Q5SUQ9-3	CTC1_MOUSE	Ctc1	CST complex subunit CTC1
21.3720951080322	21.1255798339844	21.278995513916	21.3410682678223	21.352632522583	21.0651264190674	21.2767143249512	21.5068378448486			0.0697677289548284	1	-0.0208930969238281	-0.100946580483753	Q5SUR0	Q5SUR0	PUR4_MOUSE	Pfas	Phosphoribosylformylglycinamidine synthase
19.6100559234619	19.6986598968506	19.4855213165283	20.0154838562012	19.7340259552002	19.5158786773682	19.643705368042	20.0034408569336			0.04996412116153	1	-0.0218324661254883	-0.0862349194373933	Q5SVL6;Q5SVL6-2	Q5SVL6;Q5SVL6-2	RPGP2_MOUSE	Rap1gap2	Rap1 GTPase-activating protein 2
20.8509082794189	20.8501987457275	20.292573928833	20.3151092529297	20.836742401123	21.2411003112793	20.7413692474365	21.0023975372314			1.01536428275854	1	-0.378204822540283	-1.29473877341205	Q5SVP0;Q5SVP2	Q5SVP0;Q5SVP2	Q5SVP0_MOUSE;Q5SVP2_MOUSE	9930111J21Rik1;9930111J21Rik2	Protein 9930111J21Rik1
19.8649158477783	20.1118698120117	20.1247100830078	21.2355079650879	19.7222766876221	20.2868671417236	20.1952514648438	20.1512908935547			0.312857244677332	1	0.2453293800354	0.569213806639829	Q5SVQ0;Q5SVQ0-2;Q5SVQ0-3;Q5SVQ0-4;Q5SVQ0-5	Q5SVQ0;F6S4B9;Q5SVQ0-2;Q5SVQ0-3;Q5SVQ0-4;Q5SVQ0-5	KAT7_MOUSE	Kat7	Histone acetyltransferase KAT7
19.8434066772461	20.0435352325439	20.0978088378906	19.9693450927734	19.9844150543213	19.8950786590576	20.0199146270752	20.2232551574707			0.186401708574708	1	-0.0421419143676758	-0.223487232930034	Q5SVR0;Q5SVR0-2	Q5SVR0;Q5SVR0-2	TBC9B_MOUSE	Tbc1d9b	TBC1 domain family member 9B
20.6175174713135	20.8041133880615	21.5132808685303	21.3543567657471	20.8397750854492	20.3811664581299	21.480770111084	20.8541088104248			0.238379849909511	1	0.183362007141113	0.445578021211487	Q5SW19	Q5SW19	CLU_MOUSE	Cluh	Clustered mitochondria protein homolog
NaN	NaN	NaN	NaN	18.5377597808838	NaN	NaN	NaN			0	0.983555632702656	NaN	0	Q5SWD9;Q5SWD9-3	Q5SWD9;Q5SWD9-3	TSR1_MOUSE	Tsr1	Pre-rRNA-processing protein TSR1 homolog
17.5696029663086	17.9511203765869	17.2530632019043	17.3259811401367	17.7732753753662	17.0722274780273	17.3796234130859	17.2690811157227			0.29312224872253	1	0.151390075683594	0.479439659666864	Q5SWP3	Q5SWP3	NACAD_MOUSE	Nacad	NAC-alpha domain-containing protein 1
20.3948135375977	20.2203044891357	21.374719619751	21.4556827545166	20.7340183258057	20.0370311737061	21.5512771606445	20.9024448394775			0.0428971501938664	1	0.0551872253417969	0.100738057687934	Q5SWT3	Q5SWT3;A0A0A0MQ70	S2535_MOUSE	Slc25a35	Solute carrier family 25 member 35
23.1074028015137	23.025785446167	24.0030574798584	24.0165252685547	23.2579612731934	22.4647579193115	23.9042701721191	23.4746074676514			0.265870198945453	1	0.26279354095459	0.51855454530977	Q5SWU9;Q5SWU9-2	Q5SWU9;Q5SWU9-2;V9GWS0	ACACA_MOUSE	Acaca	Acetyl-CoA carboxylase 1
20.0254402160645	19.8342781066895	21.1507835388184	22.6843090057373	19.9310932159424	19.8648109436035	19.9009170532227	19.6720848083496			0.820889398130956	1	1.08147621154785	1.42791276223104	Q5SX39	Q5SX39	MYH4_MOUSE	Myh4	Myosin-4
NaN	NaN	20.6937294006348	20.4820365905762	NaN	NaN	NaN	NaN			0	0.986401532300192	NaN	0	Q5SX40	B1AR69;G3UW82;Q5SX40	MYH1_MOUSE	Myh1	Myosin-1
18.91748046875	19.0728912353516	19.2106075286865	19.0979480743408	18.8217887878418	18.9650917053223	18.9588050842285	19.0941104888916			0.674698562477032	1	0.114782810211182	0.630393524552639	Q5SXC4	Q5SXC4;Q5SXC3	Q5SXC4_MOUSE	Vezf1	Protein Vezf1
21.3474998474121	21.4293594360352	20.9592247009277	21.2092437744141	21.279993057251	21.0952796936035	21.1649360656738	21.3197975158691			0.0659181002048406	1	0.0213303565979004	0.0991298223093795	Q5SXY1;Q5SXY1-2;Q5SXY1-3	Q5SXY1;Q5SXY1-2;Q5SXY1-3	CYTSB_MOUSE	Specc1	Cytospin-B
21.7611293792725	21.776439666748	21.8238544464111	21.8470096588135	21.8546714782715	21.7352867126465	21.7226943969727	21.7014465332031			0.571058528096233	1	0.0485835075378418	0.347405458790846	Q5SYD0	Q5SYD0;Q5SYD0-2	MYO1D_MOUSE	Myo1d	Unconventional myosin-Id
18.947395324707	18.7894287109375	19.0481033325195	19.2227668762207	19.0007858276367	18.9707584381104	18.8140354156494	19.231990814209			0.00660348011096316	0.997401465070573	-0.00246906280517578	-0.0109620475030079	Q5U3K5	Q5U3K5	RABL6_MOUSE	Rabl6	Rab-like protein 6
NaN	16.4899654388428	NaN	15.4412422180176	15.8643341064453	NaN	NaN	NaN			0	0.985935259310825	0.101269721984863	0	Q5U430;Q5U430-3	Q5U430;F6QC57;Q5U430-3	UBR3_MOUSE	Ubr3	E3 ubiquitin-protein ligase UBR3
22.0858993530273	21.8879737854004	22.3218097686768	22.3363952636719	22.0247097015381	21.6150722503662	22.51389503479	22.0554332733154			0.196243548024964	1	0.10574197769165	0.338394438900992	Q5U458	Q5U458;A2A8D1;E9Q8B3	DJC11_MOUSE	Dnajc11	DnaJ homolog subfamily C member 11
19.8723239898682	20.1846752166748	19.9441661834717	20.208625793457	19.845344543457	20.0784587860107	20.0248317718506	19.9312782287598			0.359346453081881	1	0.0824694633483887	0.414208102065235	Q5U4D9	Q5U4D9;D3YUL7;D3Z131;D3Z132	THOC6_MOUSE	Thoc6	THO complex subunit 6 homolog
NaN	NaN	17.5627422332764	17.5331935882568	17.7818660736084	NaN	NaN	17.77952003479			2.39457462606724	1	-0.232725143432617	-2.02685499024936	Q5U5Q9;Q5U5Q9-3	Q5U5Q9;E9Q577;Q5U5Q9-3	UIMC1_MOUSE	Uimc1	BRCA1-A complex subunit RAP80
20.5152988433838	NaN	20.7432117462158	NaN	NaN	20.4296550750732	20.6081256866455	20.2200222015381			0.523401163059561	1	0.209987640380859	0.783923643111532	Q5U5V2	Q5U5V2	HYKK_MOUSE	Hykk	Hydroxylysine kinase
19.5100212097168	19.4755802154541	19.1844749450684	18.6287803649902	19.2373733520508	19.3840522766113	19.2101631164551	19.3749656677246			0.191923802057241	1	-0.101924419403076	-0.330047451377151	Q5UAK0;Q5UAK0-1;Q5UAK0-2;Q5UAK0-4	Q5UAK0;Q5UAK0-1;Q5UAK0-2;Q5UAK0-4;Q5UAK0-5	MIER1_MOUSE	Mier1	Mesoderm induction early response protein 1
17.3300762176514	17.8160400390625	17.8937397003174	17.6968936920166	17.7562885284424	17.244047164917	18.5427379608154	18.1861095428467			0.34738672012635	1	-0.248108386993408	-0.610093230513144	Q5XG73;Q5XG73-2;Q5XG73-3	E9Q289;Q5XG73;E0CXU7;E9QNH7;Q5XG73-2;Q5XG73-3;Z4YM84	ACBD5_MOUSE	Acbd5	Acyl-CoA-binding domain-containing protein 5
20.9712333679199	20.7037410736084	20.5776481628418	20.7902660369873	21.0340042114258	20.3115882873535	20.3598499298096	20.7417163848877			0.335642269996041	1	0.148932456970215	0.514537727669457	Q5XJF6	Q5XJF6	Q5XJF6_MOUSE	Rpl10a	Isoform of P53026, Ribosomal protein
21.5810832977295	21.6447505950928	21.7999897003174	21.6782341003418	21.6832809448242	21.5406379699707	21.6402244567871	21.6251239776611			0.437397850304893	1	0.0536975860595703	0.346808218118272	Q5XJY5	Q5XJY5	COPD_MOUSE	Arcn1	Coatomer subunit delta
18.4223117828369	18.6509284973145	18.7494049072266	18.2969207763672	18.7095718383789	18.5577373504639	18.4828872680664	18.434024810791			0.0471843617063995	1	-0.0161638259887695	-0.073553279862347	Q5XKN4	Q5XKN4	JAGN1_MOUSE	Jagn1	Protein jagunal homolog 1
17.1232719421387	17.2161388397217	17.2921237945557	18.1424961090088	16.982458114624	16.3350467681885	17.4279518127441	17.877685546875			0.297810241141751	1	0.287722110748291	0.570174643231088	Q5XPI3;Q5XPI3-2	Q5XPI3;Q05CH9;Q5XPI3-2	RN123_MOUSE	Rnf123	E3 ubiquitin-protein ligase RNF123
17.5983581542969	17.6573810577393	17.5934925079346	17.9015922546387	18.1344013214111	16.7488212585449	17.9333209991455	17.7864933013916			0.0404145647060234	1	0.0369467735290527	0.0885086820533985	Q5Y5T1;Q5Y5T1-2	Q5Y5T1;Q5Y5T1-2	ZDH20_MOUSE	Zdhhc20	Probable palmitoyltransferase ZDHHC20
19.2009868621826	19.378791809082	19.402681350708	19.2448291778564	19.4886150360107	18.6218338012695	19.3989086151123	19.3549556732178			0.170640650676991	1	0.0907440185546875	0.296490784650102	Q60520;Q60520-1	Q60520;Q60520-1	SIN3A_MOUSE	Sin3a	Paired amphipathic helix protein Sin3a
19.1811046600342	19.3936901092529	19.3079738616943	19.064790725708	19.4769439697266	19.2969818115234	19.0928764343262	19.6918792724609			0.471623326364822	1	-0.152780532836914	-0.619479915282869	Q60575;Q60575-2;Q60575-3	Q60575;A2AH75;Q60575-2;Q60575-3	KIF1B_MOUSE	Kif1b	Kinesin-like protein KIF1B
22.8140602111816	22.6286869049072	23.2369823455811	23.4437961578369	22.4044132232666	21.2463645935059	22.8197822570801	23.5336685180664			0.465225137453324	1	0.529824256896973	0.862580162966888	Q60590	Q60590	A1AG1_MOUSE	Orm1	Alpha-1-acid glycoprotein 1
25.3518009185791	25.0712261199951	25.9271411895752	25.7257537841797	25.2800312042236	25.4444274902344	26.2777729034424	25.6251201629639			0.185958609989979	1	-0.137857437133789	-0.35318786645452	Q60597	Q60597;Q60597-2;Q60597-3;Q60597-4;Z4YJV4	ODO1_MOUSE	Ogdh	2-oxoglutarate dehydrogenase, mitochondrial
22.5334644317627	22.518726348877	22.206563949585	22.3408451080322	22.5104598999023	22.6387977600098	22.417366027832	22.401496887207			0.431836657642901	1	-0.092130184173584	-0.472274693764485	Q60598	Q60598;Q921L6	SRC8_MOUSE	Cttn	Src substrate cortactin
19.600866317749	19.0312900543213	19.7647037506104	19.6533203125	19.4624710083008	18.5508899688721	NaN	19.2978267669678			0.624972905726256	1	0.408815860748291	1.01063876245661	Q60604;Q60604-2	Q60604;Q60604-2	ADSV_MOUSE	Scin	Adseverin
28.6013431549072	28.6037006378174	28.1290512084961	28.3097381591797	28.5549640655518	28.4399147033691	28.4636173248291	28.3853530883789			0.157552175339992	1	-0.0500040054321289	-0.22541391110986	Q60605	Q60605;Q60605-2	MYL6_MOUSE	Myl6	Myosin light polypeptide 6
22.2821006774902	21.9272708892822	21.6087474822998	21.7274360656738	22.0155162811279	22.0888996124268	21.7269744873047	21.9163150787354			0.112211809188903	1	-0.0505375862121582	-0.1893291154499	Q60605-2	Q60605-2	MYL6_MOUSE	Myl6	Isoform of Q60605, Isoform Smooth muscle of Myosin light polypeptide 6
NaN	NaN	18.9614639282227	NaN	NaN	NaN	NaN	NaN			0	0.98072953798235	NaN	0	Q60611	Q60611;E9PVB7	SATB1_MOUSE	Satb1	DNA-binding protein SATB1
22.1321239471436	22.2950191497803	22.1410102844238	22.138542175293	22.1892166137695	22.3687648773193	22.2241287231445	22.1671543121338			0.453182017829475	1	-0.0606422424316406	-0.37867724817651	Q60631	Q60631;B1AT92;Q60631-2	GRB2_MOUSE	Grb2	Growth factor receptor-bound protein 2
23.0240631103516	22.9744815826416	22.8036270141602	22.9929904937744	23.0749988555908	22.6252117156982	23.0696449279785	23.0681858062744			0.0302115436493308	1	-0.0107197761535645	-0.0483038398258055	Q60634;Q60634-2;Q60634-3	Q60634;Q5SS83;Q60634-2;Q60634-3	FLOT2_MOUSE	Flot2	Flotillin-2
22.1662750244141	22.0457096099854	22.5464649200439	22.435037612915	22.1093330383301	21.9772872924805	22.6526718139648	22.2591381072998			0.0955049530145001	1	0.0487642288208008	0.17013837635314	Q60649	Q60649;D3YZF1;D3Z7V2	CLPB_MOUSE	Clpb	Caseinolytic peptidase B protein homolog
20.412691116333	20.0700950622559	20.0946426391602	20.4140968322754	20.0429744720459	19.5429611206055	20.3358287811279	20.1684722900391			0.532446769451148	1	0.225322246551514	0.76190965194297	Q60662;Q60662-2	Q60662;Q60662-2	AKAP4_MOUSE	Akap4	A-kinase anchor protein 4
22.7625694274902	22.807201385498	22.7436790466309	22.7408657073975	22.7541007995605	23.0124416351318	22.8237476348877	22.7839374542236			0.63575374833163	1	-0.0799779891967773	-0.499673487808328	Q60668;Q60668-3	Q60668;F6SHF3;F6ZV59;F7A465;G3X9W0;G5E8G0;Q60668-2;Q60668-3;Q60668-4	HNRPD_MOUSE	Hnrnpd	Heterogeneous nuclear ribonucleoprotein D0
19.2614269256592	19.2522621154785	19.4773292541504	18.9794006347656	19.4232997894287	19.3833751678467	19.1429347991943	NaN			0.205609711760443	1	-0.0739318529764823	-0.306553270935309	Q60673	Q60673;A6MDD2	PTPRN_MOUSE	Ptprn	Receptor-type tyrosine-protein phosphatase-like N
20.7756080627441	20.7573375701904	21.1438827514648	21.2542285919189	20.7668056488037	20.7049751281738	21.0874862670898	20.912260055542			0.318122363648637	1	0.114882469177246	0.454362046021031	Q60675	Q60675	LAMA2_MOUSE	Lama2	Laminin subunit alpha-2
21.664680480957	21.7259960174561	21.683837890625	21.5799694061279	21.6567211151123	21.7171115875244	21.6283912658691	21.5921039581299			0.140872070192195	1	0.0150389671325684	0.107058468147849	Q60676	Q60676;F7BX26	PPP5_MOUSE	Ppp5c	Serine/threonine-protein phosphatase 5
22.4190235137939	22.4574928283691	22.1900596618652	22.439058303833	22.5634613037109	22.806770324707	22.2186985015869	22.6238460540771			0.606823145235176	1	-0.176785469055176	-0.742985665455358	Q60692	Q60692	PSB6_MOUSE	Psmb6	Proteasome subunit beta type-6
22.3439655303955	22.4374752044678	23.1538696289063	22.4535598754883	22.3138542175293	22.4369354248047	23.0184955596924	22.4185066223145			0.0732676202180598	1	0.050269603729248	0.145341173699323	Q60710	Q60710;E9PYG9;E9Q0K6;F6TVP2;F8WJE0	SAMH1_MOUSE	Samhd1	Deoxynucleoside triphosphate triphosphohydrolase SAMHD1
21.5124626159668	21.4693508148193	22.2046852111816	22.4862384796143	21.6560916900635	21.358757019043	22.1588020324707	21.3779678344727			0.390043961987876	1	0.280279636383057	0.675957836951009	Q60714	Q60714	S27A1_MOUSE	Slc27a1	Long-chain fatty acid transport protein 1
21.8270072937012	22.2512321472168	22.081371307373	21.8118743896484	22.0561275482178	22.1636390686035	22.2682914733887	21.9838695526123			0.458329499915763	1	-0.125110626220703	-0.561209051106593	Q60715	Q60715;Q60715-2	P4HA1_MOUSE	P4ha1	Prolyl 4-hydroxylase subunit alpha-1
20.2565288543701	20.5380401611328	20.3619937896729	20.197546005249	20.4902381896973	20.5351371765137	20.5361614227295	20.3268947601318			0.728613893361892	1	-0.133580684661865	-0.704351717282805	Q60716;Q60716-2	Q60716;Q5SX75;Q60716-2	P4HA2_MOUSE	P4ha2	Prolyl 4-hydroxylase subunit alpha-2
22.184476852417	22.2900409698486	22.2200450897217	22.221471786499	22.1497631072998	22.1939544677734	22.2976303100586	22.2883853912354			0.0277015833588366	1	-0.00342464447021484	-0.0240547300202311	Q60737	Q60737;A2ANR6;Q6NSS6	CSK21_MOUSE	Csnk2a1	Casein kinase II subunit alpha
NaN	16.5701103210449	16.3056030273438	NaN	16.6417121887207	NaN	17.2878932952881	17.0391120910645			0.899514036656118	1	-0.551715850830078	-1.52336349204963	Q60738	Q60738	ZNT1_MOUSE	Slc30a1	Zinc transporter 1
20.5531024932861	20.9324188232422	20.808048248291	20.9546966552734	20.7115345001221	20.4749069213867	20.9446659088135	20.8060264587402			0.232259578642455	1	0.0777831077575684	0.330814725915104	Q60739;Q60739-2	Q60739;F6TCF9;Q60739-2	BAG1_MOUSE	Bag1	BAG family molecular chaperone regulator 1
22.7266693115234	22.5584239959717	22.5794544219971	22.5242710113525	22.6813220977783	22.6752319335938	22.6034164428711	22.4631214141846			0.0441991790600703	1	-0.00856828689575195	-0.051132920896532	Q60749	Q60749	KHDR1_MOUSE	Khdrbs1	KH domain-containing, RNA-binding, signal transduction-associated protein 1
19.7080364227295	19.6578731536865	19.6351757049561	19.7128295898438	19.5355491638184	19.3683528900146	19.7152519226074	19.6952743530273			0.561828228427952	1	0.0998716354370117	0.545702851949504	Q60751	P15208;Q60751;Q9WTL4;E9QNX9	IGF1R_MOUSE	Igf1r	Insulin-like growth factor 1 receptor
21.4451141357422	21.3617782592773	21.7962398529053	21.8188018798828	21.4929580688477	21.4526500701904	22.0393943786621	21.571533203125			0.06666173507401	1	-0.0336503982543945	-0.120267022360638	Q60759	Q60759;A0A0A0MQ68	GCDH_MOUSE	Gcdh	Glutaryl-CoA dehydrogenase, mitochondrial
19.9948635101318	20.0911712646484	21.5684928894043	20.4752616882324	20.1778182983398	20.0165710449219	21.2981948852539	20.1445980072021			0.0962339118474426	1	0.123151779174805	0.216812618055204	Q60766;Q60766-2	Q60766;Q5NCB5;Q60766-2	IRGM1_MOUSE	Irgm1	Immunity-related GTPase family M protein 1
19.4693565368652	19.4315013885498	19.5090942382813	19.3627071380615	19.4837608337402	19.153205871582	19.6355724334717	19.431957244873			0.0570567627534968	1	0.0170407295227051	0.0829570471243003	Q60767	Q60767;A2AW86	LY75_MOUSE	Ly75	Lymphocyte antigen 75
22.199951171875	22.2539443969727	22.1660232543945	22.1897506713867	22.2181663513184	22.1139011383057	22.2975692749023	22.1956520080566			0.0319286026120299	1	-0.00390481948852539	-0.0274795700842637	Q60770	Q60770;Q60770-2	STXB3_MOUSE	Stxbp3	Syntaxin-binding protein 3
